"id" "strain" "genotype" "response"
402161 "A1b/135S" "E4" 31.5484584713591
963591 "A1b/109W" "C46" 0.265919766388834
82569 "A1b/172U" "E4" 15.9358433122685
755371 "A1b/109W" "D31" 24.3988273270639
421371 "A1b/116G" "D31" 24.3356530577977
183884 "A1b/109W" "E4" 7.81510793841772
292613 "A1b/109W" "E4" 7.73439684991377
81095 "A1b/125A" "E4" 14.6640565809086
555521 "A1b/116G" "C46" 12.8674385190789
533393 "A1b/129J" "C46" 25.5656686379763
994988 "A1b/109W" "E4" 13.7336959589133
500177 "A1b/166P" "D31" 24.1940555399169
668068 "A1b/109W" "E4" 9.0885086997367
916205 "A1b/165Q" "C46" 21.8453488188586
791464 "A1b/116G" "E4" 13.8351913516059
515125 "A1b/109W" "C46" 14.1426437401595
514639 "A1b/129J" "D31" 38.8261772584619
521454 "A1b/127N" "C46" 4.55025379494017
978157 "A1b/156M" "E4" 1.2808525483124
616866 "A1b/116G" "D31" 26.1713063585402
18087 "A1b/200H" "D31" 20.0035765742353
6104 "A1b/116G" "E4" 21.7835012919023
226123 "A1b/109W" "E4" 16.6304561953151
873462 "A1b/109W" "D31" 32.6869962372753
391521 "A1b/125A" "D31" 31.1698157729259
558760 "A1b/165Q" "C46" 13.8016007277794
624697 "A1b/170T" "E4" 13.9835254896796
507097 "A1b/109W" "C46" 14.0939185172368
902301 "A1b/127N" "D31" 25.5485299168577
711064 "A1b/109W" "E4" 16.3695907130721
794519 "A1b/166P" "D31" 18.2136488546609
329700 "A1b/166P" "C46" 19.4562966970798
468432 "A1b/125A" "E4" 6.35070806275674
127972 "A1b/109W" "D31" 28.2204545512241
808872 "A1b/167B" "D31" 21.4857089796022
644176 "A1b/125A" "D31" 15.6292350477297
539086 "A1b/135S" "C46" 20.0435698313827
990082 "A1b/178V" "D31" 42.254927056824
860461 "A1b/109W" "D31" 16.5067630932781
847718 "A1b/109W" "E4" 6.92035828618888
293839 "A1b/156M" "C46" 7.70444831523401
261886 "A1b/109W" "C46" 4.47910762220991
614671 "A1b/156M" "E4" 10.3421028117485
494725 "A1b/109W" "E4" 8.89675583570928
428771 "A1b/109W" "E4" 18.6091680465944
444737 "A1b/116G" "E4" 16.3999709824493
479182 "A1b/127N" "E4" 13.3544418417226
277684 "A1b/109W" "C46" 15.2851832470488
112126 "A1b/172U" "C46" 16.4914270308515
914413 "A1b/109W" "E4" 0.669081658124924
750981 "A1b/109W" "E4" 11.6732277088187
227094 "A1b/170T" "C46" 1.08628791105002
368167 "A1b/116G" "C46" 17.9601580156277
822769 "A1b/109W" "D31" 29.9831354820381
249909 "A1b/184I" "C46" 10.5401525299843
481810 "A1b/156M" "E4" 19.2031668199534
167349 "A1b/184I" "C46" 17.3766351187369
53033 "A1b/138E" "D31" 42.0824244823376
880199 "A1b/116G" "C46" 15.0253443362184
846262 "A1b/109W" "C46" 18.8238618378318
887764 "A1b/109W" "E4" 14.3857967849634
403065 "A1b/135S" "C46" 21.2832660409923
658805 "A1b/162F" "C46" 11.9805590140287
531819 "A1b/199D" "E4" 20.7223044046185
613399 "A1b/161Z" "C46" 10.3623729962517
439427 "A1b/135S" "D31" 49.4732711588118
595615 "A1b/200H" "E4" 14.7120650538874
246802 "A1b/109W" "C46" 0.893199281767011
792263 "A1b/129J" "D31" 39.8639916141368
170187 "A1b/170T" "D31" 22.190248631264
757879 "A1b/109W" "C46" 0.397620524279773
72145 "A1b/162F" "E4" 12.6134588322447
227372 "A1b/170T" "E4" 21.1034645074831
77765 "A1b/199D" "E4" 13.557326588148
354838 "A1b/130Y" "E4" 16.8708495080369
567086 "A1b/109W" "E4" 20.5423210181504
482593 "A1b/109W" "C46" 10.9688738378239
809320 "A1b/109W" "E4" 9.37447644524588
289135 "A1b/156M" "C46" 12.4718946210784
59974 "A1b/109W" "E4" 17.9486944161817
564429 "A1b/199D" "D31" 36.9666848219787
214534 "A1b/109W" "D31" 24.2940207943916
686724 "A1b/109W" "E4" 4.79181951685875
127891 "A1b/116G" "E4" 11.0467630227182
611572 "A1b/156M" "E4" 8.86871436506865
273002 "A1b/165Q" "E4" 26.7033336380135
760098 "A1b/109W" "C46" 2.73353580971629
614701 "A1b/125A" "D31" 23.7256571847415
283087 "A1b/109W" "E4" 14.9382778339067
535581 "A1b/109W" "E4" 7.31298264657711
854559 "A1b/125A" "D31" 12.6650299154207
20221 "A1b/127N" "C46" 19.7717853372954
896187 "A1b/127N" "D31" 37.0426481836031
662268 "A1b/109W" "C46" 16.4662002058871
730671 "A1b/116G" "E4" 17.8503701837982
806411 "A1b/130Y" "E4" 22.9060504422074
971846 "A1b/200H" "C46" 15.8278520028572
254331 "A1b/199D" "E4" 10.9828405777313
900791 "A1b/109W" "C46" 2.68051962697395
277279 "A1b/127N" "E4" 17.9750560164237
792842 "A1b/170T" "D31" 34.5732013979581
4367 "A1b/166P" "E4" 15.2865729231154
754385 "A1b/129J" "D31" 33.129730848769
228760 "A1b/135S" "D31" 32.9940825774298
253817 "A1b/130Y" "D31" 34.2242835579047
759422 "A1b/109W" "C46" 1.68245473597199
317927 "A1b/109W" "E4" 15.7815271828399
63042 "A1b/109W" "E4" 9.2927848516929
367684 "A1b/109W" "C46" 14.8699803483041
732596 "A1b/116G" "C46" 28.1763457420871
375443 "A1b/166P" "E4" 9.9514714645499
754494 "A1b/109W" "E4" 19.5254162644389
883978 "A1b/109W" "E4" 15.6845462190666
881782 "A1b/161Z" "C46" 13.9942453146516
340522 "A1b/162F" "E4" 17.8692588494856
200508 "A1b/165Q" "E4" 18.4007074518704
933841 "A1b/162F" "E4" 9.30861247172571
511308 "A1b/109W" "C46" 10.8631597232974
391082 "A1b/162F" "C46" 9.04321682049348
272889 "A1b/161Z" "E4" 24.5037615384555
94519 "A1b/109W" "D31" 33.279904486316
188121 "A1b/156M" "E4" 7.52696363989522
376481 "A1b/170T" "E4" 16.3769520752798
503772 "A1b/200H" "D31" 19.390563622903
639108 "A1b/116G" "E4" 10.9429251615352
684670 "A1b/162F" "C46" 12.0748254686633
310908 "A1b/129J" "E4" 18.0957515713424
201388 "A1b/129J" "D31" 28.0819075863583
104332 "A1b/166P" "D31" 32.7281043707661
784418 "A1b/109W" "C46" 19.895107215333
483021 "A1b/127N" "E4" 12.4983881268165
982590 "A1b/178V" "C46" 32.6273665368379
603869 "A1b/156M" "C46" 10.7956478616031
114359 "A1b/127N" "D31" 19.511910791581
117049 "A1b/109W" "C46" 0.692082304640167
558386 "A1b/109W" "E4" 17.8574863044057
59482 "A1b/125A" "D31" 28.0715859858148
618916 "A1b/116G" "E4" 20.0148878289111
896389 "A1b/129J" "D31" 22.5400602169805
101200 "A1b/130Y" "D31" 24.0810714358142
417310 "A1b/125A" "C46" 14.9718249764806
7572 "A1b/166P" "E4" 20.114169209853
475668 "A1b/129J" "C46" 19.0639974771089
573158 "A1b/116G" "C46" 34.0479772964035
855371 "A1b/116G" "E4" 21.7346321438251
410955 "A1b/125A" "C46" 7.81748814402915
463242 "A1b/199D" "D31" 24.1651740925068
318875 "A1b/109W" "D31" 25.5505483059682
887664 "A1b/116G" "E4" 13.5425846701752
895657 "A1b/165Q" "D31" 64.486465307623
433544 "A1b/116G" "E4" 22.2416868288466
868888 "A1b/116G" "D31" 25.4414398791483
891551 "A1b/199D" "C46" 25.9236484347734
644641 "A1b/116G" "E4" 19.5417188232692
542331 "A1b/130Y" "C46" 18.7335199621512
750848 "A1b/109W" "D31" 28.0183236156531
204302 "A1b/127N" "C46" 7.29461754267711
365691 "A1b/116G" "C46" 11.1214203072765
125441 "A1b/116G" "E4" 28.9076105682203
258254 "A1b/130Y" "C46" 25.5799476233628
756456 "A1b/200H" "E4" 19.9123245151022
857274 "A1b/109W" "C46" 2.14130321004215
909102 "A1b/199D" "D31" 38.7403440848546
232023 "A1b/109W" "C46" 14.374736496066
406079 "A1b/162F" "E4" 18.4230410898799
67310 "A1b/109W" "E4" 3.37579453639266
268386 "A1b/109W" "E4" 30.3134684569301
345954 "A1b/138E" "D31" 38.468387652943
798883 "A1b/156M" "E4" 9.74218725954793
858082 "A1b/135S" "D31" 36.4689698682447
830581 "A1b/109W" "E4" 7.39078964355493
740566 "A1b/127N" "D31" 33.7162590172127
467747 "A1b/109W" "C46" 13.6486821028309
512937 "A1b/161Z" "D31" 32.6448932902907
126749 "A1b/156M" "D31" 15.0615187926862
881821 "A1b/109W" "E4" 8.29270023468876
562297 "A1b/129J" "D31" 23.7798903452094
701537 "A1b/156M" "D31" 26.4901506177349
543083 "A1b/109W" "D31" 9.10336982918358
908976 "A1b/165Q" "C46" 15.5695211461928
532006 "A1b/130Y" "C46" 26.3570316503008
328217 "A1b/172U" "D31" 23.9331425617494
672370 "A1b/125A" "C46" 14.7035222246671
857412 "A1b/138E" "D31" 32.2520057242463
309889 "A1b/109W" "C46" 24.4821872096499
875505 "A1b/116G" "C46" 20.3220150775037
697611 "A1b/127N" "C46" 13.3966238280107
98650 "A1b/162F" "D31" 23.4893455397113
48099 "A1b/116G" "C46" 21.378466823816
554520 "A1b/170T" "D31" 16.8543408473921
354795 "A1b/129J" "D31" 27.2533442236394
827961 "A1b/109W" "C46" 9.96165979275555
628410 "A1b/129J" "D31" 23.6124520310584
591910 "A1b/125A" "E4" 21.6736597797443
918145 "A1b/109W" "E4" 1.57330658145145
497545 "A1b/116G" "D31" 30.4058162024591
410377 "A1b/109W" "D31" 28.8479540067005
344359 "A1b/116G" "E4" 29.8449144526833
267181 "A1b/116G" "E4" 26.7707057814315
945826 "A1b/125A" "D31" 9.08923172099977
622326 "A1b/162F" "C46" 24.767332689835
957901 "A1b/172U" "D31" 26.8844425402271
687001 "A1b/178V" "E4" 20.9625780930517
237089 "A1b/172U" "E4" 2.73214904607249
799467 "A1b/116G" "E4" 27.5144928437521
199052 "A1b/178V" "C46" 24.2451001404308
840420 "A1b/178V" "D31" 38.3424009550152
97794 "A1b/116G" "D31" 39.1402800930003
152318 "A1b/172U" "C46" 33.4233099992769
499394 "A1b/116G" "D31" 36.6462908366192
840931 "A1b/178V" "E4" 14.9537232789291
249502 "A1b/127N" "D31" 36.1227961393518
732081 "A1b/166P" "C46" 16.3943029099567
290047 "A1b/162F" "D31" 23.1031678071837
830934 "A1b/162F" "C46" 11.1907819238021
81956 "A1b/109W" "D31" 30.1040185690181
2849 "A1b/109W" "E4" 14.653546773414
491407 "A1b/116G" "D31" 20.7439953951951
599824 "A1b/129J" "E4" 8.55562604043574
898232 "A1b/178V" "E4" 29.3900386886615
911159 "A1b/165Q" "E4" 14.436643204441
851176 "A1b/130Y" "C46" 17.9914371446127
592941 "A1b/109W" "C46" 7.14808597466767
551027 "A1b/109W" "E4" 13.2181936632406
566190 "A1b/127N" "C46" 12.3305913013423
969305 "A1b/109W" "E4" 9.63172768718139
369303 "A1b/130Y" "D31" 27.6870564049889
217614 "A1b/166P" "D31" 24.8416370413959
91456 "A1b/200H" "D31" 36.26927343278
586176 "A1b/166P" "D31" 22.8313064401761
690037 "A1b/161Z" "D31" 22.5718136796945
54052 "A1b/165Q" "D31" 59.1543301426766
664571 "A1b/109W" "C46" 13.0260108046879
430553 "A1b/184I" "D31" 18.1815553552298
295727 "A1b/135S" "C46" 16.6718863512311
315333 "A1b/116G" "D31" 40.5961242544581
728037 "A1b/116G" "C46" 19.0473552171124
63513 "A1b/156M" "C46" 7.35467752868027
122345 "A1b/156M" "C46" 14.0854547601981
440188 "A1b/129J" "C46" 32.4765993962464
924738 "A1b/116G" "D31" 28.1968407764256
447274 "A1b/109W" "C46" 17.4202384499764
202589 "A1b/129J" "E4" 15.6004060684961
148602 "A1b/125A" "C46" 11.690707106139
279715 "A1b/109W" "C46" 21.8037821503604
309077 "A1b/109W" "D31" 23.9840587074457
495445 "A1b/116G" "C46" 15.0180631962881
638869 "A1b/161Z" "E4" 27.1977914256447
331602 "A1b/109W" "C46" 18.1035343197595
740195 "A1b/165Q" "C46" 15.2258232510018
477597 "A1b/178V" "D31" 39.2290920981529
171661 "A1b/109W" "C46" 16.813846984035
575679 "A1b/127N" "E4" 12.5247613341385
283863 "A1b/109W" "C46" 12.2709397627213
762189 "A1b/156M" "E4" 1.98171653831378
299700 "A1b/130Y" "C46" 19.0826920377138
729290 "A1b/109W" "D31" 18.9815337004599
402114 "A1b/162F" "E4" 18.4323255650188
191939 "A1b/116G" "C46" 1.76683455007151
733252 "A1b/125A" "D31" 27.5291103505441
718653 "A1b/125A" "C46" 26.0939797434491
109610 "A1b/178V" "E4" 22.2091639243539
711503 "A1b/172U" "D31" 39.733478559091
893988 "A1b/167B" "C46" 25.8105081774655
946008 "A1b/135S" "D31" 39.6050791776103
178517 "A1b/125A" "C46" 13.3108184150902
118258 "A1b/109W" "E4" 0.676605048072714
629246 "A1b/156M" "E4" 15.8718535564462
904644 "A1b/127N" "D31" 25.4409532607025
825533 "A1b/138E" "D31" 32.8329990652209
527217 "A1b/172U" "E4" 21.039955103991
261063 "A1b/109W" "E4" 24.0374244373931
564815 "A1b/116G" "C46" 26.8205154029647
634417 "A1b/167B" "D31" 30.1243806336907
849393 "A1b/129J" "C46" 11.576094318644
896491 "A1b/125A" "C46" 16.9639185310488
875767 "A1b/109W" "C46" 21.4258494708352
339284 "A1b/127N" "D31" 30.7644192262904
704309 "A1b/109W" "D31" 25.5621297508528
915075 "A1b/165Q" "D31" 46.9863770140977
107992 "A1b/138E" "C46" 13.3706233186634
376333 "A1b/166P" "C46" 0.94623862253502
324315 "A1b/109W" "E4" 10.6128465703874
208371 "A1b/172U" "C46" 1.64439332252368
642094 "A1b/165Q" "E4" 8.07284256193459
994417 "A1b/135S" "E4" 14.0299060991401
844718 "A1b/156M" "C46" 1.2019953657873
592927 "A1b/135S" "C46" 20.5208768313884
122586 "A1b/116G" "D31" 31.167479098269
676521 "A1b/125A" "D31" 18.2541853090507
28723 "A1b/116G" "D31" 33.8459870833875
194814 "A1b/116G" "D31" 34.9875909581322
515266 "A1b/161Z" "C46" 25.4092450177582
136417 "A1b/109W" "E4" 15.8879528393866
699930 "A1b/127N" "E4" 20.3035143444847
675055 "A1b/178V" "E4" 33.149956736368
983850 "A1b/109W" "D31" 22.3339727897378
991717 "A1b/138E" "D31" 22.869684150424
38612 "A1b/129J" "D31" 28.6684883530196
631383 "A1b/109W" "D31" 17.0618619700965
6915 "A1b/138E" "D31" 38.8341192932454
830737 "A1b/109W" "E4" 6.92977320319164
203070 "A1b/109W" "C46" 7.49687169128099
522398 "A1b/116G" "E4" 25.277418965723
104156 "A1b/125A" "D31" 23.2789185887784
29164 "A1b/135S" "D31" 28.536934894386
572720 "A1b/109W" "C46" 1.4543069684878
854159 "A1b/166P" "E4" 24.6948823161511
367388 "A1b/130Y" "E4" 11.1456793185395
967851 "A1b/109W" "D31" 13.0038550882097
216352 "A1b/200H" "E4" 9.02528709308091
379962 "A1b/116G" "E4" 14.289926067889
284128 "A1b/162F" "D31" 42.4288839762781
849836 "A1b/135S" "C46" 33.9495130371222
731121 "A1b/127N" "D31" 27.6025550261548
42255 "A1b/130Y" "E4" 19.1650827516342
636771 "A1b/162F" "C46" 21.3480186729991
448269 "A1b/135S" "D31" 21.7120604372192
369675 "A1b/135S" "E4" 26.9899343340803
522737 "A1b/162F" "D31" 27.3572791963072
265125 "A1b/109W" "C46" 17.8279206011303
112266 "A1b/109W" "E4" 9.38770865056428
60645 "A1b/109W" "C46" 14.198541787581
74873 "A1b/125A" "D31" 14.6959067964207
452558 "A1b/172U" "D31" 30.3006717295235
398311 "A1b/166P" "C46" 11.1103060355867
797451 "A1b/135S" "D31" 39.8894438341897
781668 "A1b/129J" "C46" 10.8246561841988
3672 "A1b/138E" "C46" 26.697817326723
483611 "A1b/109W" "C46" 3.7561701607666
334886 "A1b/129J" "E4" 30.2027381396755
696084 "A1b/125A" "D31" 25.7895092261767
390242 "A1b/172U" "C46" 7.01294579802653
394816 "A1b/109W" "E4" 17.8534887031671
152746 "A1b/109W" "E4" 6.12978355570975
815408 "A1b/125A" "E4" 14.7608311195595
481729 "A1b/129J" "D31" 30.3211356277622
20343 "A1b/130Y" "E4" 16.5540872741876
999131 "A1b/135S" "D31" 33.6718482451521
842280 "A1b/129J" "C46" 19.5314512130153
771617 "A1b/129J" "C46" 1.66414104122669
67221 "A1b/125A" "C46" 12.6831557029093
36008 "A1b/116G" "D31" 28.3954823276456
659735 "A1b/156M" "E4" 15.2951081193524
86172 "A1b/116G" "C46" 25.3759212052565
50699 "A1b/116G" "D31" 41.7094982278862
828435 "A1b/130Y" "C46" 11.4441713621853
111275 "A1b/109W" "C46" 12.3594334018645
974174 "A1b/116G" "E4" 16.3393864506618
19333 "A1b/184I" "C46" 16.8415305607684
138188 "A1b/125A" "D31" 18.2735459750611
369435 "A1b/161Z" "D31" 31.7288633083504
801613 "A1b/127N" "D31" 25.9149504755801
723267 "A1b/165Q" "C46" 27.1053930181055
438954 "A1b/109W" "D31" 20.924995711517
119027 "A1b/109W" "E4" 18.6717463087496
693801 "A1b/135S" "D31" 39.3891789153504
564909 "A1b/109W" "C46" 16.2741432502647
762400 "A1b/130Y" "E4" 27.2306854595972
222530 "A1b/162F" "D31" 34.2274732860546
156266 "A1b/109W" "E4" 4.10423867159683
215888 "A1b/125A" "E4" 17.003030119229
777394 "A1b/116G" "C46" 6.34335845813662
381734 "A1b/156M" "E4" 1.57487579714507
728135 "A1b/127N" "D31" 35.0318003433245
297001 "A1b/116G" "C46" 22.0203555745308
964834 "A1b/167B" "C46" 27.0440352550548
231647 "A1b/172U" "D31" 34.6665788286877
819787 "A1b/109W" "D31" 21.0790134528472
907928 "A1b/109W" "D31" 17.8012063021238
713148 "A1b/130Y" "D31" 34.6425159730628
722401 "A1b/109W" "D31" 26.2414425766574
944200 "A1b/200H" "E4" 5.30295111802998
392313 "A1b/178V" "C46" 31.4051715288835
390582 "A1b/156M" "C46" 12.4489202266216
136838 "A1b/116G" "D31" 31.4415363724917
252389 "A1b/129J" "E4" 26.5694506291413
493048 "A1b/109W" "D31" 13.1620544191189
754224 "A1b/161Z" "C46" 23.8537366993775
608687 "A1b/172U" "D31" 34.5400390732823
318148 "A1b/109W" "E4" 14.8616974955242
490688 "A1b/129J" "D31" 35.8872043182304
421222 "A1b/162F" "E4" 2.6990491356491
276737 "A1b/109W" "C46" 10.6165105288861
729569 "A1b/125A" "D31" 29.2335146250919
249136 "A1b/125A" "E4" 21.6307915501466
289615 "A1b/109W" "D31" 20.3465858746382
81413 "A1b/125A" "E4" 15.2367125515878
380428 "A1b/116G" "E4" 15.7572415824763
515742 "A1b/109W" "C46" 23.6803327468342
515214 "A1b/116G" "C46" 15.3400941916668
282259 "A1b/109W" "D31" 19.4385362955611
153173 "A1b/116G" "E4" 15.1580912769472
33149 "A1b/161Z" "E4" 22.8264098185858
19737 "A1b/109W" "C46" 5.21899345465053
454196 "A1b/116G" "E4" 17.2010589974983
471206 "A1b/166P" "E4" 34.5628384445453
946687 "A1b/130Y" "C46" 20.3688506523507
38319 "A1b/138E" "D31" 29.9223163567176
467199 "A1b/200H" "C46" 6.41457893266422
431427 "A1b/109W" "C46" 9.26631132677693
840706 "A1b/125A" "E4" 8.41879811690446
85418 "A1b/116G" "E4" 21.0461397122572
563062 "A1b/109W" "D31" 23.8991665307782
402565 "A1b/138E" "D31" 31.0434954276027
312223 "A1b/109W" "E4" 8.96642864505954
646981 "A1b/166P" "C46" 28.6139362332333
298877 "A1b/125A" "D31" 25.5342272950854
922538 "A1b/125A" "E4" 18.5181330930652
686646 "A1b/109W" "E4" 11.5118252502412
987509 "A1b/138E" "E4" 28.3843445263129
158076 "A1b/135S" "D31" 32.1659837058106
840320 "A1b/116G" "E4" 21.941662145932
497300 "A1b/125A" "D31" 36.918654501597
478505 "A1b/116G" "D31" 32.5265618901976
299432 "A1b/162F" "E4" 12.4583058082033
307198 "A1b/116G" "C46" 18.4744434851911
100126 "A1b/172U" "D31" 30.675673843921
14785 "A1b/109W" "D31" 22.3844826241956
919509 "A1b/116G" "C46" 12.671566867415
707818 "A1b/116G" "C46" 20.0805775424856
387201 "A1b/165Q" "D31" 42.4732246446626
807141 "A1b/125A" "C46" 2.6394800950693
247716 "A1b/125A" "E4" 23.6557210648799
496081 "A1b/130Y" "D31" 24.3602987084907
951437 "A1b/127N" "E4" 11.4057251444382
312458 "A1b/109W" "D31" 27.9926159140192
822580 "A1b/127N" "D31" 26.7859028046479
707770 "A1b/130Y" "E4" 22.6026936265861
584344 "A1b/109W" "D31" 15.6423435163796
673380 "A1b/166P" "D31" 32.7321201732597
910469 "A1b/166P" "C46" 7.67108206052683
208923 "A1b/109W" "E4" 1.66538420179859
661442 "A1b/135S" "C46" 26.3994411586966
954740 "A1b/165Q" "D31" 28.5150063992214
519779 "A1b/109W" "C46" 14.2224730643857
748237 "A1b/125A" "D31" 32.1018570977781
964066 "A1b/156M" "D31" 12.7070535298665
321860 "A1b/109W" "C46" 12.9424841163919
306056 "A1b/125A" "C46" 13.9953739241314
155918 "A1b/162F" "E4" 14.5607190820226
429520 "A1b/127N" "C46" 9.82336090963636
328532 "A1b/165Q" "C46" 15.6515154735915
169690 "A1b/166P" "C46" 20.4060016984764
398906 "A1b/127N" "D31" 36.3947598469791
534837 "A1b/170T" "E4" 14.8924227401615
448215 "A1b/167B" "D31" 20.7424903840226
721886 "A1b/109W" "D31" 28.8159314701974
240390 "A1b/165Q" "D31" 38.8017269930253
898718 "A1b/129J" "D31" 29.7731447747306
434355 "A1b/130Y" "C46" 14.514751165961
178464 "A1b/135S" "E4" 21.2833700105269
996837 "A1b/116G" "D31" 28.1279453227095
390415 "A1b/125A" "C46" 10.0494983468496
333390 "A1b/116G" "E4" 21.0470047827873
879435 "A1b/125A" "C46" 15.7476835495611
22625 "A1b/135S" "D31" 40.3518823870792
913334 "A1b/116G" "E4" 13.1329074319784
150229 "A1b/138E" "D31" 36.7439648476055
226316 "A1b/127N" "E4" 30.262264054953
395297 "A1b/129J" "D31" 32.5896352069845
96644 "A1b/127N" "D31" 24.5443252851012
156545 "A1b/109W" "E4" 3.52099809165315
726436 "A1b/129J" "C46" 12.1006127714095
63589 "A1b/109W" "C46" 10.2661736303463
42676 "A1b/127N" "C46" 23.1391919751522
750262 "A1b/109W" "D31" 30.1942879947157
623242 "A1b/116G" "C46" 20.7248400205719
642240 "A1b/116G" "C46" 20.2638045525767
320853 "A1b/116G" "E4" 27.2940615702357
90517 "A1b/130Y" "D31" 27.9867459635928
364243 "A1b/135S" "C46" 20.420174897027
448116 "A1b/156M" "D31" 20.6661430673026
58004 "A1b/135S" "D31" 37.4856636581572
43633 "A1b/172U" "C46" 10.2893697285979
650616 "A1b/116G" "D31" 28.2177826141849
524676 "A1b/125A" "E4" 9.91512851800183
290347 "A1b/109W" "D31" 18.6229291995539
746863 "A1b/116G" "D31" 24.7741178221901
951684 "A1b/109W" "C46" 17.9091404448402
754505 "A1b/167B" "E4" 15.5583265318009
894381 "A1b/156M" "D31" 33.0240926156899
815310 "A1b/127N" "D31" 19.2940385343004
566236 "A1b/116G" "E4" 27.0456978918833
706026 "A1b/125A" "E4" 7.39218357265095
837697 "A1b/200H" "E4" 15.0749154436307
687401 "A1b/166P" "E4" 1.6653612437658
993550 "A1b/116G" "E4" 18.8034171515811
527954 "A1b/130Y" "E4" 20.4510193365609
135300 "A1b/135S" "C46" 20.4392325476805
117797 "A1b/130Y" "D31" 17.7929051116495
699103 "A1b/161Z" "D31" 33.9431242689843
5735 "A1b/138E" "D31" 30.3339799547205
563270 "A1b/127N" "D31" 19.2257221618976
19211 "A1b/116G" "D31" 32.2950164335375
476419 "A1b/170T" "C46" 7.83817477891937
443805 "A1b/109W" "E4" 0.461524986196309
849550 "A1b/129J" "C46" 13.2094645313586
987369 "A1b/127N" "D31" 21.872684949866
673006 "A1b/127N" "D31" 29.5372509546785
40089 "A1b/116G" "E4" 24.0224896973975
235446 "A1b/109W" "C46" 14.4776117328012
838056 "A1b/127N" "E4" 4.06046147328776
442560 "A1b/156M" "D31" 24.161705143786
812971 "A1b/125A" "E4" 29.4377365488515
411077 "A1b/184I" "C46" 9.32580634394298
565795 "A1b/116G" "C46" 12.4824141558087
273405 "A1b/135S" "E4" 26.5971031349814
74451 "A1b/125A" "C46" 12.1283728157093
809939 "A1b/109W" "E4" 8.98375516626652
883976 "A1b/199D" "E4" 13.6625559259635
790082 "A1b/116G" "D31" 43.6230943667184
40378 "A1b/170T" "E4" 16.1656735979018
352204 "A1b/166P" "D31" 19.1896363297721
389896 "A1b/130Y" "D31" 36.7534178552403
866064 "A1b/125A" "D31" 24.4846293369815
286973 "A1b/135S" "C46" 28.4661585456017
432587 "A1b/178V" "E4" 16.5594833177245
316379 "A1b/125A" "D31" 25.9967715597925
529494 "A1b/199D" "E4" 1.84820229311107
735478 "A1b/109W" "D31" 17.3339449661443
175467 "A1b/135S" "D31" 44.8614772235491
108547 "A1b/167B" "C46" 12.1061345742987
10771 "A1b/109W" "C46" 12.3424306947849
522530 "A1b/165Q" "E4" 9.56378413010795
112955 "A1b/109W" "E4" 6.89660581080339
554557 "A1b/127N" "C46" 16.619778260199
183894 "A1b/172U" "C46" 27.066403331941
539953 "A1b/109W" "E4" 20.8739936879497
769109 "A1b/116G" "D31" 23.7343548007086
183796 "A1b/116G" "D31" 29.6704362280216
92352 "A1b/166P" "E4" 19.6820746674497
816045 "A1b/161Z" "D31" 25.0898653427338
883759 "A1b/116G" "E4" 25.9810716491112
108962 "A1b/109W" "E4" 1.58541022287682
684610 "A1b/200H" "E4" 8.8862960168596
946160 "A1b/109W" "C46" 20.2345617468022
655610 "A1b/172U" "E4" 28.7689292251518
494773 "A1b/109W" "C46" 1.68590375501662
520850 "A1b/109W" "E4" 6.58009099597788
245342 "A1b/125A" "E4" 22.3580082830546
412541 "A1b/135S" "E4" 34.4513871138536
903235 "A1b/130Y" "D31" 31.2267317929451
629551 "A1b/116G" "E4" 19.2360110784505
41239 "A1b/109W" "C46" 24.2773222533405
635575 "A1b/138E" "C46" 27.1759406007329
55771 "A1b/116G" "D31" 27.660113584473
688850 "A1b/125A" "E4" 10.5867751579189
311559 "A1b/116G" "C46" 20.1008736166192
9976 "A1b/138E" "C46" 16.6628024824644
178542 "A1b/116G" "C46" 24.0194337001972
693742 "A1b/130Y" "D31" 20.373149118649
665011 "A1b/172U" "E4" 11.320042248215
330119 "A1b/109W" "D31" 23.5093846572499
504210 "A1b/127N" "E4" 11.9413033897845
864045 "A1b/116G" "D31" 36.1331673822107
723312 "A1b/109W" "D31" 22.4420599323627
192368 "A1b/109W" "D31" 23.0115312702261
42935 "A1b/138E" "D31" 36.4062453254833
58694 "A1b/109W" "E4" 14.8067903222414
849686 "A1b/129J" "D31" 23.3174385670914
482755 "A1b/109W" "C46" 7.61449208020375
284036 "A1b/109W" "C46" 7.24158959248342
366557 "A1b/109W" "E4" 23.5025024694082
516060 "A1b/170T" "C46" 0.567123605217236
558913 "A1b/127N" "C46" 11.1808114170591
992414 "A1b/109W" "E4" 6.64700126219155
53995 "A1b/129J" "E4" 31.7685094299102
128683 "A1b/109W" "D31" 29.0515997459883
777254 "A1b/109W" "E4" 12.8237430743954
960067 "A1b/109W" "E4" 5.43383404708349
452915 "A1b/129J" "E4" 17.0703181204088
351275 "A1b/116G" "E4" 22.6389648166174
789506 "A1b/129J" "E4" 28.5099960809399
418808 "A1b/127N" "D31" 33.3326493714539
34740 "A1b/156M" "E4" 5.12754991691893
516038 "A1b/109W" "D31" 0.641288305167109
983574 "A1b/167B" "E4" 15.4229371135287
595017 "A1b/130Y" "E4" 33.3840873119516
27189 "A1b/109W" "C46" 6.57540361552387
323161 "A1b/135S" "E4" 20.9535461933241
60422 "A1b/127N" "E4" 19.627167975002
